category_id,fighter_id,weighted_rating,deviation,active
1,2695,1181,124.8708,Inactive
1,6763,1180.9,103.4066,Active
1,10459,1180.8,134.708,Active
1,4629,1180.7,189.8992,Inactive
1,209,1180.7,143.173,Inactive
1,2870,1180.6,101.2579,Inactive
1,10010,1180.5,126.4513,Active
1,4706,1180.5,115.3979,Inactive
1,262,1180.4,107.4904,Inactive
1,6131,1180.3,130.8319,Inactive
1,12610,1180.1,118.4647,Active
1,11934,1180,194.4668,Active
1,12100,1180,161.9093,Active
1,11713,1179.9,113.9804,Active
1,8749,1179.6,131.6831,Inactive
1,7097,1179.6,115.0422,Inactive
1,6602,1179.5,106.3208,Inactive
1,10259,1179.4,96.15176,Active
1,10011,1179.4,177.4905,Active
1,6166,1179.4,167.8114,Inactive
1,6123,1179.4,110.3213,Inactive
1,10363,1179.3,110.8408,Active
1,81,1179.3,94.85081,Active
1,6363,1179.1,135.2176,Inactive
1,3157,1179,119.6699,Inactive
1,923,1179,120.372,Inactive
1,8689,1178.9,196.5969,Active
1,2145,1178.9,139.206,Inactive
1,5611,1178.8,196.3744,Inactive
1,10754,1178.8,174.8791,Active
1,6525,1178.8,139.8369,Inactive
1,9936,1178.7,102.5652,Active
1,1857,1178.7,108.2621,Active
1,2869,1178.7,95.53367,Active
1,10734,1178.7,137.6548,Active
1,1986,1178.6,113.227,Active
1,13031,1178.5,159.1519,Active
1,4986,1178.5,161.1209,Inactive
1,7504,1178.5,132.0323,Active
1,7434,1178.4,205.4641,Inactive
1,7965,1178.3,92.45023,Active
1,7180,1178.3,172.3038,Inactive
1,2488,1178.2,206.5317,Inactive
1,6891,1178.1,155.4994,Inactive
1,11178,1177.9,170.3791,Active
1,13079,1177.7,112.9293,Active
1,6167,1177.6,101.1692,Active
1,2071,1177.6,168.7926,Inactive
1,7820,1177.5,148.1981,Inactive
1,429,1177.4,256.2448,Inactive
1,12677,1177.4,148.349,Active
1,9659,1177.3,114.3328,Active
1,212,1177.3,146.1716,Inactive
1,7127,1177.2,148.0259,Inactive
1,1107,1177.1,113.7442,Active
1,5954,1176.9,126.7577,Active
1,12518,1176.7,146.776,Active
1,6302,1176.6,79.52335,Active
1,7294,1176.5,170.6395,Inactive
1,8624,1176.5,168.9904,Inactive
1,5230,1176.4,130.5838,Inactive
1,557,1176.4,180.8232,Inactive
1,5036,1176.3,115.578,Inactive
1,2725,1176.2,165.8305,Inactive
1,12633,1176.2,109.023,Active
1,6713,1176.1,125.5154,Active
1,13188,1175.9,142.7703,Active
1,12608,1175.9,221.3719,Active
1,11312,1175.8,113.8938,Active
1,11175,1175.8,144.5297,Active
1,11849,1175.6,123.9289,Active
1,10625,1175.6,81.78191,Active
1,353,1175.6,99.66596,Inactive
1,9498,1175.3,129.1938,Active
1,2871,1175.2,99.64161,Inactive
1,3132,1175.2,129.3898,Inactive
1,10722,1175.1,198.5213,Active
1,8303,1175.1,198.1104,Inactive
1,12666,1175.1,147.2788,Active
1,2743,1174.9,109.9757,Inactive
1,1735,1174.8,187.0301,Inactive
1,5127,1174.8,171.6868,Inactive
1,265,1174.6,87.99144,Active
1,9018,1174.5,192.988,Active
1,12599,1174.5,191.5055,Active
1,5751,1174.4,194.6045,Inactive
1,1613,1174.4,124.6282,Inactive
1,11693,1174.3,121.7722,Active
1,9981,1174.2,143.7342,Active
1,10320,1174.1,194.8388,Active
1,8948,1174,147.9014,Active
1,3487,1174,111.148,Inactive
1,4994,1173.9,187.2863,Inactive
1,623,1173.8,201.0682,Inactive
1,5212,1173.7,163.6782,Inactive
1,5114,1173.7,125.9341,Inactive
1,8102,1173.5,106.0831,Active
1,1018,1173.5,210.0875,Inactive
1,10588,1173.3,193.3354,Active
1,294,1173.2,129.8928,Inactive
1,7656,1173.1,200.2159,Inactive
1,4760,1172.9,114.2749,Inactive
1,145,1172.4,138.7568,Inactive
1,9680,1172.4,123.1684,Active
1,10757,1172.2,166.8225,Active
1,11771,1172.1,110.8399,Active
1,1334,1172,214.1154,Inactive
1,738,1172,225.7316,Inactive
1,8542,1172,108.7722,Active
1,9504,1172,138.9619,Inactive
1,224,1171.9,138.4862,Inactive
1,13340,1171.7,186.5537,Active
1,10927,1171.6,111.1354,Active
1,12138,1171.5,108.5888,Active
1,9892,1171.3,118.0692,Active
1,5083,1171.2,139.0598,Active
1,10202,1171,61.96709,Active
1,11250,1171,93.51635,Active
1,11785,1171,144.0416,Active
1,59,1170.9,186.4598,Inactive
1,11774,1170.6,153.2722,Active
1,10063,1170.6,109.651,Active
1,2405,1170.4,156.2954,Inactive
1,2091,1170.4,120.8956,Inactive
1,8970,1170,101.9561,Inactive
1,7839,1169.9,93.63234,Active
1,5340,1169.8,102.8302,Inactive
1,11773,1169.5,124.1272,Active
1,4704,1169.5,166.7016,Inactive
1,11077,1169.4,201.7209,Active
1,2582,1169.4,193.1375,Inactive
1,7285,1169.2,117.7138,Inactive
1,10020,1169.1,114.0254,Active
1,1196,1169.1,115.524,Inactive
1,5128,1169,103.4896,Active
1,7121,1168.9,121.3521,Inactive
1,3363,1168.7,199.3741,Inactive
1,13131,1168.6,167.731,Active
1,2284,1168.5,95.76757,Active
1,9863,1168.4,117.4824,Active
1,6293,1168.3,125.0123,Inactive
1,6887,1168.2,124.0305,Active
1,2234,1168.2,178.4693,Inactive
1,7221,1168.1,189.4529,Inactive
1,11458,1167.8,138.0897,Active
1,5830,1167.5,170.5941,Inactive
1,312,1167.5,155.0088,Inactive
1,6430,1167.3,190.8722,Inactive
1,9760,1167.3,141.9306,Active
1,9916,1167.1,188.2668,Inactive
1,1517,1167.1,155.3433,Inactive
1,9963,1166.9,97.66411,Active
1,594,1166.9,125.3501,Inactive
1,219,1166.3,124.7859,Active
1,7216,1166.3,149.2647,Inactive
1,1731,1166.3,195.2221,Inactive
1,3158,1165.9,110.7504,Inactive
1,12212,1165.7,189.5144,Active
1,8581,1165.7,107.6739,Active
1,8273,1165.6,152.7166,Inactive
1,12269,1165.3,190.7773,Active
1,13159,1165.3,182.3496,Active
1,11075,1165.2,115.2163,Active
1,11948,1165.2,155.858,Active
1,11645,1165.2,142.1031,Active
1,2412,1165.1,177.5162,Inactive
1,7378,1165,181.9255,Inactive
1,419,1165,147.7789,Inactive
1,9345,1164.9,70.76807,Active
1,5717,1164.8,144.1794,Inactive
1,1520,1164.8,109.8024,Inactive
1,12669,1164.7,148.213,Active
1,10693,1164.7,95.36639,Active
1,10144,1164.5,150.7015,Active
1,12176,1164.5,122.0769,Active
1,5774,1164.5,156.8572,Inactive
1,904,1164.3,149.9659,Inactive
1,459,1164.3,175.0715,Inactive
1,2049,1164.3,163.0997,Inactive
1,13034,1164.3,171.1767,Active
1,10358,1164.2,70.73692,Active
1,5081,1164.1,174.9835,Inactive
1,1514,1164.1,129.5472,Inactive
1,8804,1164.1,129.6618,Inactive
1,10678,1164,119.9162,Active
1,7630,1164,97.7674,Active
1,9761,1163.9,158.8485,Active
1,7886,1163.9,135.4906,Inactive
1,12674,1163.7,143.9622,Active
1,2268,1163.6,128.8017,Inactive
1,2011,1163.5,171.3322,Inactive
1,13156,1163.4,172.1989,Active
1,1073,1163.1,170.4299,Inactive
1,4714,1162.8,93.86416,Inactive
1,10882,1162.7,135.3572,Active
1,12519,1162.6,138.8242,Active
1,9577,1162.6,92.2226,Active
1,7212,1162.4,144.4348,Inactive
1,11883,1162.4,128.1274,Active
1,9500,1162.3,134.4949,Active
1,277,1162.2,231.6777,Inactive
1,8988,1162.2,118.2747,Active
1,368,1162.1,231.1659,Inactive
1,2095,1162.1,148.7066,Inactive
1,4669,1162.1,163.2038,Inactive
1,2633,1162.1,215.2811,Inactive
1,2686,1161.7,100.1994,Active
1,1793,1161.6,127.4365,Inactive
1,2847,1161.5,137.7598,Inactive
1,3567,1161.5,174.6692,Inactive
1,5176,1161.4,172.6357,Inactive
1,4852,1161.3,202.9478,Inactive
1,9405,1161.2,107.0345,Active
1,1389,1161.1,135.5547,Inactive
1,3530,1161.1,171.1798,Inactive
1,9350,1161,66.00069,Active
1,5027,1161,118.7515,Active
1,862,1160.8,193.199,Inactive
1,7195,1160.8,197.8002,Inactive
1,9251,1160.7,204.2268,Inactive
1,10635,1160.5,95.37842,Active
1,13134,1160.5,141.6037,Active
1,5627,1160.3,86.22148,Active
1,5982,1160.3,106.2582,Active
1,7215,1159.9,178.7106,Inactive
1,3228,1159.9,91.17683,Active
1,1578,1159.9,181.7248,Inactive
1,3426,1159.8,129.0122,Inactive
1,10073,1159.7,91.71069,Active
1,521,1159.7,117.4157,Active
1,12307,1159.7,187.334,Active
1,12312,1159.7,187.334,Active
1,3531,1159.6,188.0208,Inactive
1,10014,1159.5,115.9911,Active
1,9412,1159.4,153.998,Inactive
1,9105,1159.4,90.42689,Active
1,11922,1159.2,121.4558,Active
1,7470,1159.1,91.65783,Active
1,13192,1159,144.887,Active
1,7718,1159,206.5657,Inactive
1,10540,1159,126.57,Active
1,10735,1158.9,126.6613,Active
1,7346,1158.9,65.36526,Active
1,9986,1158.9,103.1371,Active
1,2384,1158.8,139.4713,Inactive
1,888,1158.8,171.984,Inactive
1,3427,1158.7,210.4087,Inactive
1,12794,1158.6,165.3412,Active
1,11936,1158.6,202.9046,Active
1,10083,1158.5,113.1426,Active
1,6638,1158.4,96.68608,Active
1,4762,1158.4,130.6409,Inactive
1,8935,1158.4,61.4835,Active
1,6103,1158.4,195.1165,Inactive
1,7469,1158.3,86.63576,Active
1,33,1158.2,132.8884,Inactive
1,5894,1158.2,124.0799,Inactive
1,7649,1158.1,159.4563,Inactive
1,1593,1158,121.0714,Inactive
1,8711,1158,71.78828,Active
1,6532,1158,104.6019,Active
1,7503,1158,115.3434,Active
1,8906,1157.8,134.985,Inactive
1,9943,1157.6,125.2333,Active
1,3268,1157.5,119.8645,Active
1,2453,1157.5,121.9764,Inactive
1,506,1157.3,151.439,Inactive
1,1498,1157,115.6783,Inactive
1,11640,1157,141.112,Active
1,2299,1157,79.36971,Active
1,732,1157,172.4861,Inactive
1,9279,1156.9,128.0735,Active
1,8494,1156.9,207.6147,Inactive
1,8482,1156.9,207.6147,Inactive
1,8434,1156.9,207.6147,Inactive
1,8278,1156.9,207.6147,Inactive
1,293,1156.8,146.6336,Inactive
1,8360,1156.7,262.684,Inactive
1,11946,1156.7,161.9297,Active
1,8987,1156.6,155.458,Inactive
1,11291,1156.6,90.36662,Active
1,10284,1156.5,100.9632,Active
1,3002,1156.4,172.2426,Inactive
1,11395,1156.4,121.2402,Active
1,10021,1156.3,97.24483,Active
1,2703,1156.3,136.3094,Inactive
1,9217,1156.2,131.0261,Active
1,2127,1156.1,126.1316,Inactive
1,6279,1156.1,165.1173,Inactive
1,10874,1156.1,114.5056,Active
1,8655,1155.9,208.1373,Inactive
1,397,1155.8,110.1095,Inactive
1,138,1155.7,85.89725,Active
1,10718,1155.7,132.3639,Active
1,11945,1155.6,92.1752,Active
1,10058,1155.6,62.24741,Active
1,3091,1155.6,118.1683,Inactive
1,924,1155.6,110.8274,Active
1,6652,1155.6,200.4357,Inactive
1,7201,1155.6,151.4482,Inactive
1,7357,1155.5,121.899,Inactive
1,8748,1155.5,126.859,Inactive
1,2170,1155.5,107.6551,Inactive
1,10766,1155.4,156.7846,Active
1,764,1155.2,148.1072,Inactive
1,10939,1155.1,80.78479,Active
1,3428,1155.1,162.8753,Inactive
1,1090,1155,147.5802,Inactive
1,2104,1154.7,120.6568,Inactive
1,5004,1154.7,179.9957,Inactive
1,9596,1154.7,61.98687,Active
1,2800,1154.5,112.1164,Inactive
1,5407,1154.4,191.4139,Inactive
1,9510,1154.2,185.695,Inactive
1,183,1154.1,118.1491,Inactive
1,3539,1154,110.7252,Inactive
1,6779,1153.9,182.1598,Inactive
1,9280,1153.9,179.0154,Inactive
1,9926,1153.8,151.0923,Inactive
1,11885,1153.7,138.6657,Active
1,11942,1153.7,113.8556,Active
1,8601,1153.5,129.5018,Inactive
1,3626,1153.4,74.76568,Active
1,6401,1153.4,175.139,Inactive
1,3310,1153.3,187.1676,Inactive
1,13139,1153.3,131.3118,Active
1,6242,1153,142.8583,Active
1,7781,1153,161.2514,Active
1,2413,1152.9,209.4264,Inactive
1,12693,1152.9,159.2134,Active
1,2956,1152.8,131.2576,Inactive
1,12593,1152.8,138.7385,Active
1,1198,1152.8,163.1487,Inactive
1,7850,1152.8,200.4167,Inactive
1,13270,1152.5,142.8185,Active
1,2387,1152.1,217.9687,Inactive
1,5328,1152,104.6144,Inactive
1,10672,1152,142.5474,Active
1,10072,1151.9,80.49402,Active
1,968,1151.7,203.1704,Inactive
1,9864,1151.7,113.8109,Active
1,8374,1151.5,75.47733,Active
1,9065,1151.5,137.5195,Active
1,3460,1151.5,132.8506,Inactive
1,3166,1151.5,192.3445,Inactive
1,5317,1151.5,121.761,Inactive
1,3374,1151.4,106.3491,Inactive
1,6314,1151.4,116.0549,Inactive
1,433,1151.2,193.4203,Inactive
1,238,1151.2,100.6948,Inactive
1,13032,1151,149.5421,Active
1,5973,1150.9,189.0729,Inactive
1,11540,1150.7,174.6631,Active
1,694,1150.7,120.1795,Inactive
1,11251,1150.4,127.7687,Active
1,10104,1150.3,179.264,Active
1,7856,1150.2,171.0932,Inactive
1,9503,1150.1,128.0129,Active
1,10374,1150,188.1063,Active
1,9679,1149.8,105.6362,Active
1,10770,1149.7,195.7175,Active
1,12052,1149.6,155.845,Active
1,11404,1149.4,140.1797,Active
1,5315,1149.3,125.613,Inactive
1,11515,1149.1,122.9452,Active
1,10955,1149.1,131.7287,Active
1,9675,1148.9,115.9728,Active
1,4884,1148.8,137.8249,Inactive
1,3106,1148.8,122.8526,Inactive
1,6435,1148.7,188.5687,Inactive
1,6160,1148.6,153.0816,Inactive
1,11030,1148.4,161.401,Active
1,8779,1148.3,187.1969,Inactive
1,7664,1148.2,191.4022,Inactive
1,4698,1148.2,147.1831,Inactive
1,7803,1148.1,171.8199,Inactive
1,13061,1147.9,147.977,Active
1,8543,1147.9,78.00573,Active
1,8938,1147.6,155.1195,Inactive
1,9219,1147.5,163.0582,Inactive
1,11644,1147.5,94.41919,Active
1,7917,1147.4,90.90653,Active
1,6860,1147.4,117.0153,Active
1,5891,1147.3,129.5636,Inactive
1,3018,1147.2,101.9042,Inactive
1,10483,1147.2,179.7183,Active
1,10387,1147,114.2485,Active
1,8996,1147,123.2898,Active
1,5447,1146.6,156.0176,Inactive
1,8767,1146.5,120.5567,Active
1,6208,1146.4,127.1585,Inactive
1,10269,1146.4,92.61101,Active
1,10424,1146.3,91.31872,Active
1,2438,1146.3,102.1902,Inactive
1,9241,1146.2,144.0431,Active
1,12486,1146.1,157.9374,Active
1,11071,1145.8,66.5414,Active
1,35,1145.7,103.1867,Inactive
1,8538,1145.7,102.8616,Active
1,9993,1145.6,151.4754,Active
1,13223,1145.5,177.1422,Active
1,9595,1145.4,80.69189,Active
1,1187,1145.3,184.4591,Inactive
1,349,1145.3,141.3047,Inactive
1,9417,1145.3,173.7444,Inactive
1,688,1145.2,109.5971,Inactive
1,1485,1145.1,114.8794,Inactive
1,1804,1145,209.1638,Inactive
1,383,1144.8,205.5771,Inactive
1,10086,1144.8,105.8866,Active
1,11041,1144.1,193.821,Active
1,889,1144.1,110.1223,Inactive
1,9226,1143.9,175.4456,Inactive
1,543,1143.9,164.9887,Inactive
1,9235,1143.7,160.6194,Active
1,7911,1143.4,101.9323,Active
1,723,1143.4,125.7393,Inactive
1,12023,1143.2,165.8439,Active
1,703,1143.1,150.2862,Inactive
1,11786,1143.1,156.5041,Active
1,2708,1143.1,139.8238,Inactive
1,5901,1143,176.4072,Inactive
1,9506,1142.9,164.7573,Inactive
1,11706,1142.8,126.7402,Active
1,8124,1142.8,136.7559,Active
1,6600,1142.7,115.381,Inactive
1,5634,1142.7,184.5318,Inactive
1,2470,1142.7,150.4981,Inactive
1,11331,1142.7,138.8074,Active
1,2489,1142.6,145.7098,Inactive
1,11835,1142.6,138.5646,Active
1,9768,1142.4,126.0886,Active
1,9713,1142.3,166.793,Inactive
1,12142,1142.3,187.9512,Active
1,13309,1142.2,219.6081,Active
1,3559,1142,138.4611,Inactive
1,6077,1141.9,104.259,Active
1,1821,1141.9,202.1506,Inactive
1,10653,1141.7,141.1337,Active
1,12802,1141.6,114.7294,Active
1,10608,1141.6,149.9852,Active
1,2485,1141.6,186.9067,Inactive
1,5689,1141.5,120.8681,Active
1,8678,1141.4,124.1289,Active
1,5989,1141.4,228.7548,Inactive
1,8352,1141.3,115.0276,Active
1,2601,1141.2,186.2202,Inactive
1,9991,1141,105.5627,Active
1,2196,1141,132.7867,Inactive
1,10731,1141,153.7177,Active
1,11650,1140.9,159.9964,Active
1,1854,1140.4,183.347,Inactive
1,8299,1140.4,221.6887,Inactive
1,8302,1140.4,221.6887,Inactive
1,5334,1140.4,120.073,Inactive
1,1200,1139.9,206.9558,Inactive
1,13052,1139.6,166.1367,Active
1,871,1139.5,152.1709,Inactive
1,2317,1139.5,172.8127,Inactive
1,10292,1139.4,103.2511,Active
1,6313,1139.1,102.5987,Active
1,13016,1139.1,185.2077,Active
1,9627,1139,182.255,Inactive
1,11278,1138.8,77.19188,Active
1,68,1138.8,150.4425,Inactive
1,10006,1138.7,230.5796,Active
1,9979,1138.7,230.5796,Active
1,10407,1138.4,121.3837,Active
1,5726,1138.4,124.3876,Inactive
1,6226,1138.3,74.97359,Active
1,2816,1138.1,99.60677,Active
1,3249,1138.1,201.2228,Inactive
1,7406,1137.8,118.1128,Inactive
1,12241,1137.7,191.3082,Active
1,928,1137.6,91.26366,Active
1,11636,1137.5,163.4138,Active
1,2262,1137.5,86.86722,Active
1,9820,1137.5,110.8706,Active
1,1474,1137.4,107.4884,Inactive
1,522,1137.3,153.9201,Inactive
1,2718,1137.3,119.4994,Inactive
1,5999,1137.2,139.4028,Inactive
1,7704,1137,223.3971,Inactive
1,10273,1136.9,105.0446,Active
1,7301,1136.7,115.1186,Active
1,7115,1136.7,127.2195,Inactive
1,3204,1136.6,134.8512,Inactive
1,11698,1136.6,113.9041,Active
1,9837,1136.6,207.3096,Inactive
1,9336,1136.5,115.3682,Active
1,4643,1136.1,145.1506,Inactive
1,10968,1135.9,182.2971,Active
1,11572,1135.8,164.1353,Active
1,2260,1135.7,131.4218,Inactive
1,9490,1135.6,138.0832,Active
1,4744,1135.5,158.4648,Inactive
1,1313,1135.5,195.0862,Inactive
1,10832,1135.3,198.141,Active
1,6361,1135.1,110.7152,Inactive
1,5825,1135.1,84.35992,Active
1,3124,1135.1,207.9517,Inactive
1,3282,1135,148.5659,Inactive
1,5231,1134.9,141.8869,Inactive
1,1629,1134.9,134.7344,Inactive
1,7758,1134.8,197.919,Inactive
1,10056,1134.8,111.3098,Active
1,12421,1134.3,146.898,Active
1,2269,1134.3,105.8571,Active
1,12881,1134.1,162.9149,Active
1,11974,1134.1,126.2271,Active
1,9373,1134.1,81.82335,Active
1,5937,1134.1,193.7803,Inactive
1,7982,1134,162.849,Inactive
1,2709,1134,187.4349,Inactive
1,770,1133.9,132.4096,Inactive
1,6141,1133.5,132.6315,Inactive
1,1524,1133.5,144.2728,Inactive
1,7788,1133.4,132.4767,Active
1,2551,1133.4,114.9497,Inactive
1,6688,1133.2,183.0256,Inactive
1,11586,1133.2,132.548,Active
1,11595,1133.1,188.9458,Active
1,1546,1133,131.3616,Inactive
1,2047,1133,124.1834,Active
1,905,1132.9,113.3015,Active
1,2004,1132.9,232.6156,Inactive
1,2161,1132.9,115.3924,Active
1,11901,1132.8,164.4097,Active
1,10341,1132.7,197.2432,Active
1,6211,1132.7,113.729,Inactive
1,79,1132.6,144.0629,Inactive
1,2680,1132.5,144.23,Inactive
1,12849,1132.3,129.2025,Active
1,11096,1132.3,176.2747,Active
1,12742,1132.3,185.0538,Active
1,12469,1132.2,144.4013,Active
1,559,1132.1,189.0302,Inactive
1,5596,1132.1,212.0214,Inactive
1,11975,1131.9,96.01818,Active
1,8817,1131.8,140.7943,Active
1,9112,1131.7,191.0069,Active
1,8905,1131.7,79.62243,Active
1,13033,1131.6,158.7715,Active
1,11322,1131.6,79.42738,Active
1,12161,1131.4,147.5919,Active
1,879,1131.3,138.4123,Inactive
1,6307,1131.1,136.871,Inactive
1,10107,1131,100.6768,Active
1,7404,1131,150.9939,Inactive
1,376,1130.9,101.3599,Inactive
1,3256,1130.8,155.8262,Inactive
1,11537,1130.8,184.6137,Active
1,8520,1130.7,179.9986,Inactive
1,9677,1130.7,136.5234,Active
1,2153,1130.6,71.99892,Active
1,12344,1130.6,114.279,Active
1,1398,1130.3,209.4396,Inactive
1,11269,1130.3,86.25541,Active
1,13053,1130.2,159.1519,Active
1,11608,1130.1,146.0864,Active
1,2296,1130.1,183.0265,Inactive
1,6826,1130.1,143.6123,Inactive
1,10464,1130,82.13754,Active
1,9562,1129.6,121.8609,Active
1,6596,1129.4,106.8639,Active
1,11859,1129.4,108.8359,Active
1,6730,1129.4,224.7318,Inactive
1,1790,1129.3,126.5544,Inactive
1,6140,1129.2,110.063,Inactive
1,5608,1128.9,91.8969,Inactive
1,11570,1128.9,149.4519,Active
1,10659,1128.8,199.5829,Active
1,6626,1128.7,149.5093,Inactive
1,10427,1128.6,156.8314,Active
1,10175,1128.6,189.6366,Active
1,1559,1128.5,124.822,Inactive
1,8378,1128.5,170.1456,Inactive
1,12230,1128.5,121.0346,Active
1,3006,1128.5,154.5995,Inactive
1,11657,1128.4,185.7867,Active
1,6689,1128.4,188.5885,Inactive
1,8919,1128.4,185.8121,Inactive
1,8332,1128.3,129.1498,Inactive
1,7457,1128.3,71.64572,Active
1,1270,1128.1,132.3519,Active
1,3058,1128,100.9926,Active
1,5897,1127.9,162.6762,Inactive
1,7673,1127.8,145.7334,Inactive
1,13058,1127.8,112.2271,Active
1,12956,1127.6,167.825,Active
1,6821,1127.4,184.4368,Inactive
1,60,1127.4,140.6503,Inactive
1,7224,1127.3,165.8856,Inactive
1,1721,1127.2,148.8333,Inactive
1,8121,1127.2,188.8439,Inactive
1,9546,1127.2,151.8063,Active
1,7246,1127.1,129.9494,Active
1,11931,1126.9,117.7241,Active
1,9263,1126.7,171.3478,Inactive
1,12631,1126.6,121.1723,Active
1,1111,1126.5,165.5402,Inactive
1,13082,1126.4,141.8235,Active
1,3472,1126.4,189.762,Inactive
1,2772,1126.3,110.1131,Inactive
1,12552,1126.2,163.0125,Active
1,12054,1126.1,190.4009,Active
1,8864,1126.1,179.8375,Inactive
1,2963,1126.1,135.2246,Active
1,2185,1126.1,156.3236,Inactive
1,4768,1126,149.8472,Inactive
1,1338,1125.7,175.0264,Inactive
1,9591,1125.7,160.8808,Active
1,5512,1125.6,206.2472,Inactive
1,8175,1125.4,180.2341,Inactive
1,7864,1125.4,207.663,Inactive
1,11877,1125.2,160.8438,Active
1,12582,1125.2,104.88,Active
1,13342,1125.1,186.5537,Active
1,7422,1125.1,117.3746,Active
1,8260,1124.9,190.9278,Inactive
1,8608,1124.6,197.0077,Inactive
1,8142,1124.6,185.5282,Inactive
1,7258,1124.5,215.6105,Inactive
1,12733,1124.4,200.458,Active
1,2512,1124.2,234.3033,Inactive
1,11510,1124.2,128.4225,Active
1,11390,1124,81.07561,Active
1,4860,1124,229.8676,Inactive
1,3032,1124,97.18139,Inactive
1,192,1123.9,79.69531,Active
1,12388,1123.9,157.2628,Active
1,11890,1123.7,174.8701,Active
1,4796,1123.6,204.5229,Inactive
1,10683,1123.4,121.4723,Active
1,3557,1123.4,228.7313,Inactive
1,10148,1123.2,188.3992,Active
1,2741,1123,174.1827,Inactive
1,9297,1122.9,157.7388,Active
1,6538,1122.9,121.3624,Inactive
1,5026,1122.9,130.2832,Inactive
1,7862,1122.6,213.743,Inactive
1,12534,1122.6,199.8164,Active
1,10436,1122.3,90.30104,Active
1,1948,1122.3,137.9053,Inactive
1,10601,1122,151.5316,Active
1,5087,1122,185.919,Inactive
1,7347,1121.8,160.9561,Inactive
1,3599,1121.7,167.1631,Inactive
1,2465,1121.7,157.8814,Inactive
1,213,1121.6,209.1331,Inactive
1,6994,1121.6,153.3698,Inactive
1,6223,1121.4,153.7083,Active
1,1863,1121.3,183.5402,Inactive
1,11500,1120.9,168.6109,Active
1,2043,1120.8,93.81873,Active
1,13363,1120.5,135.8316,Active
1,8185,1120.4,213.9543,Inactive
1,8459,1120.2,239.8167,Inactive
1,8330,1120.2,101.3977,Inactive
1,4822,1120.2,116.1562,Inactive
1,8101,1120.2,107.3843,Active
1,1620,1120.2,137.2097,Inactive
1,606,1120.2,191.4256,Inactive
1,1623,1120.1,136.3746,Inactive
1,3027,1120.1,129.9411,Inactive
1,9621,1120,111.6094,Active
1,2397,1119.9,146.3534,Inactive
1,8013,1119.9,132.1461,Active
1,2201,1119.9,119.0372,Inactive
1,8862,1119.9,176.0044,Inactive
1,7283,1119.9,133.2057,Inactive
1,10871,1119.7,144.3417,Active
1,5767,1119.7,164.4272,Inactive
1,3093,1119.6,152.8848,Inactive
1,5577,1119.6,123.1429,Inactive
1,6358,1119.5,109.2136,Inactive
1,8190,1119.5,212.3395,Inactive
1,5869,1119.4,181.1433,Inactive
1,406,1119,111.3439,Inactive
1,8098,1119,125.2316,Inactive
1,11799,1118.9,137.0103,Active
1,9276,1118.9,179.1403,Inactive
1,1955,1118.8,137.9614,Inactive
1,8654,1118.8,171.3804,Inactive
1,2291,1118.6,114.3662,Inactive
1,9481,1118.6,111.2502,Active
1,8874,1118.6,143.6747,Active
1,118,1118.5,162.1734,Inactive
1,2311,1118.4,107.5903,Active
1,8200,1118.3,152.2131,Inactive
1,13051,1118.3,166.562,Active
1,12279,1118.3,153.0238,Active
1,2807,1118.3,199.2658,Inactive
1,2707,1118.2,147.4763,Inactive
1,5633,1118.2,202.1322,Inactive
1,8714,1118.2,163.19,Inactive
1,10899,1118,107.3904,Active
1,8951,1118,120.4261,Active
1,10768,1118,92.74871,Active
1,12501,1118,131.7389,Active
1,2980,1117.8,133.6295,Inactive
1,3241,1117.8,138.6202,Inactive
1,10859,1117.7,125.8692,Active
1,6082,1117.6,134.5587,Inactive
1,3196,1117.6,190.0145,Inactive
1,6831,1117.5,163.1661,Inactive
1,13339,1117.4,147.5782,Active
1,2165,1117.3,141.728,Inactive
1,1549,1117.2,103.3051,Inactive
1,10293,1117.2,95.37128,Active
1,2257,1117.1,131.6913,Inactive
1,7295,1117.1,132.5839,Inactive
1,3113,1117.1,150.5241,Inactive
1,1117,1117,152.8367,Inactive
1,12680,1117,147.4638,Active
1,9056,1116.9,197.2031,Active
1,8019,1116.9,150.9781,Inactive
1,2682,1116.9,198.9029,Inactive
1,4847,1116.8,113.8188,Active
1,9545,1116.8,111.5806,Active
1,7884,1116.6,208.7228,Inactive
1,1937,1116.5,149.7533,Inactive
1,5892,1116.5,146.4718,Inactive
1,2270,1116.5,156.878,Inactive
1,9912,1116.2,159.8139,Inactive
1,8952,1116.1,116.651,Active
1,10674,1116.1,180.5098,Active
1,6438,1115.8,191.4798,Inactive
1,7176,1115.7,166.4619,Inactive
1,248,1115.5,125.2943,Inactive
1,11651,1115.4,154.8423,Active
1,11688,1115.4,98.49281,Active
1,12925,1115.3,108.3587,Active
1,6424,1115.3,134.7305,Inactive
1,6515,1115.3,143.5917,Inactive
1,3537,1115.1,138.3947,Inactive
1,13261,1115.1,199.0307,Active
1,10452,1115.1,149.6371,Active
1,310,1115,137.1227,Inactive
1,12020,1114.9,139.6176,Active
1,12515,1114.7,158.6568,Active
1,2141,1114.7,184.0961,Inactive
1,6257,1114.7,199.6238,Active
1,3128,1114.5,129.5209,Inactive
1,11353,1114.5,181.6628,Active
1,7065,1114.4,214.704,Inactive
1,778,1114.2,85.05839,Active
1,7122,1114.2,172.553,Inactive
1,11229,1114.1,103.3827,Active
